Name,Car_Price,Kilometers_Driven,Price_per_Km
Audi Q7 45 TDI Quattro Technology,68.0,59500,0.001142857142857143
Volkswagen Ameo 1.2 MPI Highline 16 Alloy,5.5,16650,0.00033033033033033035
Honda City i VTEC CVT VX,12.08,34696,0.00034816693566981784
Maruti Baleno Alpha 1.3,7.48,42243,0.0001770707572852307
Hyundai Grand i10 CRDi Sportz,5.5,57824,9.511621472053126e-05
Maruti Swift Dzire VDi,3.5,110000,3.181818181818182e-05
Maruti Swift 1.3 VXi,1.6,63000,2.5396825396825397e-05
Land Rover Freelander 2 TD4 HSE,15.5,72000,0.00021527777777777778
Toyota Fortuner 3.0 Diesel,19.0,63455,0.00029942478922070757
Honda Jazz VX Diesel,8.4,17151,0.0004897673605037607
Maruti Vitara Brezza LDi Option,7.25,31001,0.00023386342376052386
Maruti Swift Dzire VDI,4.25,42109,0.00010092854259184497
Skoda Rapid 1.5 TDI AT Elegance,5.7,55000,0.00010363636363636364
Land Rover Freelander 2 TD4 SE,26.0,46000,0.0005652173913043478
Maruti Alto 800 LXI,2.49,30852,8.070789576040452e-05
Volkswagen Polo Petrol Highline 1.2L,3.0,65000,4.615384615384615e-05
Honda City i DTEC SV,5.95,65000,9.153846153846155e-05
Maruti Swift Dzire LDI,2.69,72000,3.736111111111111e-05
Audi A4 2.0 TDI 177 Bhp Technology Edition,26.0,29000,0.000896551724137931
Honda City i VTEC VX,5.5,32000,0.000171875
Ford Figo Aspire 1.2 Ti-VCT Ambiente,4.85,29875,0.00016234309623430962
Maruti Vitara Brezza LDi,8.39,32539,0.00025784443283444485
Renault Duster 110PS Diesel RxL,7.99,83090,9.616078950535564e-05
Hyundai i20 Active 1.4 SX,6.95,62679,0.0001108824327127108
Mahindra Logan Petrol 1.4 GLE,1.5,93000,1.6129032258064517e-05
Honda City ZX GXi,1.55,44000,3.522727272727273e-05
Ford Figo Petrol EXI,2.75,78400,3.50765306122449e-05
Renault Duster Petrol RxL,4.25,71300,5.9607293127629734e-05
Hyundai i10 Sportz 1.2,2.85,18000,0.00015833333333333335
Land Rover Discovery Sport TD4 HSE 7S,56.14,24013,0.002337900304001999
Audi Q5 2008-2012 2.0 TFSI Quattro,10.0,99100,0.00010090817356205853
Maruti Versa DX2 BS II,1.25,62000,2.0161290322580645e-05
Maruti Swift Dzire ZDI,7.5,14000,0.0005357142857142857
Audi A4 2.0 TDI Premium Sport Limited Edition,25.81,44811,0.0005759746490816987
Volkswagen Polo 1.2 MPI Comfortline,4.3,44000,9.772727272727273e-05
Toyota Fortuner 3.0 Diesel,11.0,136000,8.088235294117648e-05
Toyota Fortuner 3.0 Diesel,11.75,144113,8.153324127594319e-05
Honda Accord 2.4 MT,6.58,94989,6.927117876806789e-05
Maruti Swift ZDi,4.8,58133,8.256928078716048e-05
Skoda Fabia 1.2 MPI Classic,1.65,61000,2.704918032786885e-05
Jeep Compass 2.0 Sport,15.0,27000,0.0005555555555555556
Tata Nano Twist XT,1.0,18050,5.5401662049861494e-05
Ford Fiesta 1.6 ZXi ABS,1.65,145277,1.1357613386840311e-05
Maruti Celerio ZDi,3.6,42000,8.571428571428571e-05
Toyota Fortuner 3.0 Diesel,11.5,86000,0.00013372093023255815
Maruti Celerio ZDi,3.6,42150,8.540925266903914e-05
Hyundai EON Era Plus,3.05,30158,0.00010113402745540154
Ford Fiesta Diesel Trend,6.0,47000,0.0001276595744680851
Volkswagen Polo 1.2 MPI Comfortline,3.75,39000,9.615384615384615e-05
Volkswagen Polo 1.2 MPI Comfortline,6.17,32125,0.00019206225680933853
Maruti Vitara Brezza ZDi,9.05,58829,0.00015383569328052493
Honda Brio S MT,4.05,67559,5.994760135585192e-05
Maruti Swift Dzire VXi,4.25,55000,7.727272727272727e-05
Maruti Celerio LXI MT,3.75,30000,0.000125
Hyundai Creta 1.6 SX Plus Petrol Automatic,11.85,28000,0.0004232142857142857
Ford Ecosport 1.5 DV5 MT Titanium,8.24,31826,0.0002589078112235279
Honda CR-V RVi MT,6.5,100009,6.499415052645263e-05
Land Rover Discovery Sport SD4 HSE Luxury 7S,58.91,17201,0.0034248008836695537
Mahindra XUV500 W8 2WD,8.0,74345,0.00010760642948416168
Volkswagen Polo 1.2 MPI Highline,4.64,58134,7.981559844497196e-05
Hyundai i10 Magna AT,3.32,30566,0.00010861741804619511
Hyundai i10 Magna 1.2,2.78,55231,5.0334051529032604e-05
Chevrolet Cruze LTZ AT,8.95,67774,0.00013205654085637558
Mercedes-Benz E-Class E 200 CGI,21.95,50319,0.0004362169359486476
Hyundai Sonata 2.4 GDI,7.9,45000,0.00017555555555555556
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,29.0,43627,0.0006647259724482545
Volkswagen Polo Diesel Trendline 1.2L,3.25,45000,7.222222222222222e-05
Honda City i VTEC SV,5.9,10500,0.0005619047619047619
Maruti Vitara Brezza ZDi,9.88,21789,0.00045343980907797517
Hyundai Elite i20 Asta Option,8.78,21134,0.0004154443077505441
Tata New Safari Dicor EX 4X2,2.75,90000,3.0555555555555554e-05
Nissan Sunny 2011-2014 Diesel XL,5.98,51553,0.00011599712916804066
BMW 3 Series 330 Ci Convertible,31.0,31000,0.001
Toyota Corolla 1.8 J,3.55,67422,5.26534365637329e-05
Hyundai Verna 1.6 SX,6.24,60519,0.00010310811480692014
Maruti Swift Dzire VDi,2.19,34000,6.441176470588235e-05
Maruti Dzire VDI,5.5,68434,8.036940701990239e-05
Maruti Alto K10 VXI,2.1,17000,0.0001235294117647059
Jaguar XJ 5.0 L V8 Supercharged,50.66,43686,0.0011596392436936317
Mercedes-Benz New C-Class 220 CDI AT,14.0,22000,0.0006363636363636364
Hyundai Verna CRDi 1.6 SX Option,5.5,79225,6.94225307668034e-05
Chevrolet Aveo 1.6 LT,1.2,63000,1.9047619047619046e-05
Maruti Swift VXI BSIV,5.3,61922,8.559155066050838e-05
Hyundai Verna 1.6 CRDi S,6.3,85000,7.411764705882352e-05
Mercedes-Benz GLC 220d Celebration Edition,40.47,26192,0.0015451282834453267
Toyota Fortuner 4x2 Manual,16.1,65000,0.0002476923076923077
Audi Q5 2008-2012 2.0 TDI,25.0,44999,0.0005555679015089224
BMW 3 Series 320d Dynamic,7.95,81308,9.77763565700792e-05
Maruti Alto 800 2016-2019 LXI,2.65,35000,7.571428571428571e-05
Maruti Alto K10 2010-2014 VXI,2.81,65349,4.299989288282912e-05
Audi A4 1.8 TFSI Technology Edition,17.5,80000,0.00021875
Maruti Swift VXi BSIV,3.3,61000,5.40983606557377e-05
Maruti Wagon R VXI,5.34,31817,0.00016783480529276802
Skoda Rapid 1.5 TDI Ambition,8.5,41000,0.0002073170731707317
Honda Jazz S,2.69,82606,3.256422051666949e-05
Mahindra XUV500 W10 2WD,11.5,52000,0.00022115384615384616
Maruti Ritz VXi,4.06,50318,8.068683175006955e-05
Mercedes-Benz GLE 250d,49.0,50000,0.00098
Skoda Rapid 1.6 TDI Ambition,4.6,72000,6.388888888888888e-05
Hyundai Grand i10 CRDi Magna,3.96,63776,6.209232313095835e-05
Hyundai Elite i20 Petrol Asta,5.6,28133,0.00019905449116695696
Tata Zest Quadrajet 1.3 75PS XE,3.75,45000,8.333333333333333e-05
Hyundai i20 Magna 1.4 CRDi,5.5,55697,9.874858609978994e-05
Skoda Rapid 1.6 TDI Elegance,3.0,62000,4.838709677419355e-05
Fiat Linea Emotion,3.0,48000,6.25e-05
Maruti Swift VXI BSIII W/ ABS,2.95,90246,3.268842940407331e-05
Tata Indica V2 2001-2011 eLS,2.45,80500,3.0434782608695653e-05
Mercedes-Benz New C-Class C 220 CDI Elegance AT,13.99,119000,0.00011756302521008403
Mercedes-Benz GLE 350d,60.75,28541,0.0021285168704670474
Honda City V MT AVN,4.5,41000,0.00010975609756097561
Hyundai i20 Magna,2.5,58000,4.3103448275862066e-05
Toyota Fortuner 4x2 Manual,20.5,99000,0.00020707070707070706
Hyundai Grand i10 Magna,3.9,31200,0.000125
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,3.5,85000,4.11764705882353e-05
Ford EcoSport 1.5 Ti VCT AT Titanium,8.3,60924,0.0001362353095660167
Hyundai EON Magna Plus,2.5,45000,5.555555555555556e-05
Nissan Micra XV CVT,2.65,44000,6.022727272727272e-05
Honda Jazz 1.2 V CVT i VTEC,7.42,30534,0.00024300779458963777
Volkswagen Polo 1.2 MPI Trendline,4.63,46399,9.978663333261492e-05
Maruti Alto LXi,1.09,42000,2.5952380952380953e-05
Hyundai Verna 1.6 SX,3.8,67000,5.671641791044776e-05
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,15.75,58000,0.000271551724137931
Tata Zest Revotron 1.2 XT,5.27,27000,0.00019518518518518518
Honda Brio S Option MT,2.75,39566,6.950411969873124e-05
Honda Jazz VX Diesel,7.4,14980,0.0004939919893190922
Maruti Alto K10 VXI AGS,3.9,18491,0.0002109134173381645
Maruti Zen VXi - BS III,0.7,90000,7.777777777777777e-06
Hyundai i20 Sportz 1.4 CRDi,5.9,118211,4.991075280642242e-05
Maruti SX4 S Cross DDiS 320 Zeta,9.58,63316,0.00015130456756586014
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,24.95,42000,0.000594047619047619
Chevrolet Enjoy Petrol LS 7 Seater,4.29,25648,0.00016726450405489708
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,11.5,67612,0.0001700881500325386
Mahindra XUV500 W4,9.65,33000,0.0002924242424242424
Hyundai i10 Sportz,3.75,20000,0.0001875
Hyundai Getz 1.3 GLS,1.1,143000,7.692307692307694e-06
Audi Q7 3.0 TDI quattro,31.41,118218,0.000265695579353398
Mahindra Scorpio SLE BSIV,6.0,99000,6.0606060606060605e-05
Honda Jazz 1.2 SV i VTEC,5.55,22700,0.00024449339207048456
Tata Safari Storme 2012-2015 EX,10.91,28000,0.0003896428571428572
Mahindra XUV500 W6 2WD,7.25,62000,0.00011693548387096774
Volkswagen Polo Diesel Comfortline 1.2L,3.9,107023,3.6440765069190736e-05
Maruti Swift Dzire ZDi,3.95,71082,5.556962381474917e-05
Audi Q3 2.0 TDI,22.0,60000,0.00036666666666666667
Maruti Celerio ZXI,3.38,21701,0.00015575319109718445
Honda City V MT Exclusive,3.45,56000,6.160714285714286e-05
Hyundai i20 1.2 Spotz,5.75,32450,0.00017719568567026194
Renault KWID RXT,2.75,12500,0.00022
Mercedes-Benz CLA 200 CDI Sport,30.3,20483,0.0014792754967534053
Ford Ecosport 1.5 DV5 MT Titanium,7.5,45800,0.00016375545851528384
Hyundai i20 Asta 1.2,6.87,35441,0.00019384328884625152
Toyota Innova 2.5 ZX Diesel 7 Seater,15.2,86398,0.00017592999837959212
Nissan Sunny 2011-2014 Diesel XL,3.5,150000,2.3333333333333332e-05
Maruti Swift VDI BSIV,5.85,89000,6.573033707865168e-05
Maruti A-Star Vxi,2.5,68375,3.656307129798903e-05
Maruti Swift ZXI,3.95,52000,7.596153846153846e-05
Mercedes-Benz CLA 200 CDI Sport,27.0,39000,0.0006923076923076923
Maruti Ertiga ZXI,6.75,68000,9.926470588235294e-05
Maruti Wagon R LXI,1.5,71000,2.112676056338028e-05
Volkswagen Polo Diesel Trendline 1.2L,3.9,72003,5.4164409816257656e-05
Ford Ecosport 1.5 DV5 MT Titanium Optional,6.55,135670,4.82789120660426e-05
Honda City i DTEC VX,9.44,65850,0.0001433561123766135
Toyota Corolla Altis 1.8 GL,10.77,53920,0.00019974035608308604
Mahindra XUV500 W8 2WD,7.5,58000,0.0001293103448275862
Maruti Alto 800 2016-2019 VXI,3.0,4000,0.00075
BMW 5 Series 530d M Sport,11.75,58000,0.00020258620689655172
Hyundai EON D Lite Plus,3.29,29832,0.00011028425851434702
Maruti Swift Dzire VDI,6.5,71156,9.134858620495812e-05
Audi A4 2.0 TDI,18.0,54000,0.0003333333333333333
Skoda Superb Elegance 1.8 TSI AT,4.95,75000,6.6e-05
Tata Zest Revotron 1.2T XM,4.52,39208,0.00011528259538869618
Force One LX ABS 7 Seating,8.0,41000,0.0001951219512195122
Honda City i-VTEC VX,6.26,38622,0.00016208378644295998
Nissan Sunny 2011-2014 XV,7.5,18000,0.0004166666666666667
Maruti Swift 1.3 LXI,3.65,52000,7.019230769230769e-05
Volkswagen Vento Petrol Highline AT,3.35,45000,7.444444444444444e-05
Hyundai Verna 1.6 SX VTVT AT,5.5,48656,0.00011303847418612298
Hyundai Verna CRDi 1.6 AT SX Plus,5.25,79000,6.645569620253165e-05
Audi A4 2.0 TDI Multitronic,16.25,88000,0.0001846590909090909
Maruti SX4 Vxi BSIV,2.7,92000,2.9347826086956523e-05
Ford Endeavour 2.2 Titanium AT 4X2,32.9,9000,0.0036555555555555556
Maruti Swift LXI BSIV,3.41,50121,6.803535444224976e-05
Hyundai Grand i10 CRDi Magna,4.15,79000,5.253164556962026e-05
Volkswagen Polo 1.5 TDI Highline,5.9,46000,0.0001282608695652174
Mercedes-Benz E-Class 230,11.5,100000,0.000115
Hyundai i20 Asta 1.2,4.75,41000,0.00011585365853658536
Maruti Alto K10 VXI AGS,3.5,25000,0.00014
Maruti Ertiga VDI,7.25,71899,0.00010083589479686783
Maruti Celerio VXI AT,4.35,7100,0.0006126760563380281
Renault KWID Climber 1.0 AMT,4.99,38171,0.00013072751565324463
Mahindra Scorpio SLE BSIV,7.65,70359,0.00010872809448684603
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,9.0,200000,4.5e-05
Volkswagen Polo Diesel Highline 1.2L,6.9,26969,0.00025584930846527497
Ford Figo Diesel ZXI,2.9,56500,5.132743362831858e-05
Nissan Terrano XL Plus 85 PS,5.75,40000,0.00014375
Force One LX 4x4,8.0,41000,0.0001951219512195122
Renault KWID 1.0 RXT Optional AMT,4.41,53105,8.30430279634686e-05
Skoda Rapid 1.5 TDI Elegance,4.95,23000,0.00021521739130434783
Mahindra XUV500 AT W10 FWD,14.4,80999,0.00017777997259225422
Ford Figo Diesel Titanium,2.95,82000,3.597560975609756e-05
Mahindra Bolero ZLX,8.14,68557,0.00011873331680207711
Volkswagen Vento 1.5 TDI Highline,8.45,34000,0.0002485294117647059
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,12.5,77000,0.00016233766233766234
Mahindra XUV500 W8 2WD,6.5,48000,0.00013541666666666666
Ford Ecosport 1.5 Ti VCT MT Titanium,7.72,28232,0.0002734485689997166
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,8.0,110000,7.272727272727273e-05
Tata New Safari DICOR 2.2 VX 4x4,3.0,120000,2.5e-05
BMW 3 Series 330d Convertible,29.0,49000,0.0005918367346938776
Volkswagen Polo 1.2 MPI Highline,4.11,22000,0.00018681818181818182
Hyundai i20 Magna Optional 1.2,5.37,14925,0.0003597989949748744
Maruti Ertiga ZDI,6.55,75000,8.733333333333333e-05
Honda City i VTEC V,7.0,23000,0.0003043478260869565
Honda City 1.5 S MT,5.48,57000,9.6140350877193e-05
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,6.51,76718,8.485622670038321e-05
Honda Amaze VX i-DTEC,5.15,138000,3.731884057971015e-05
Mahindra XUV500 W8 2WD,9.0,140000,6.428571428571429e-05
Toyota Corolla Altis VL,2.75,110000,2.5e-05
BMW 3 Series 320d,12.5,73000,0.00017123287671232877
Ford EcoSport 1.5 Diesel Trend,7.69,63423,0.00012124938902290967
Hyundai i20 Asta Optional with Sunroof 1.2,4.57,62132,7.355308053820897e-05
Honda City 1.5 S AT,4.5,51000,8.823529411764706e-05
Maruti Ritz VDI (ABS) BS IV,4.9,75000,6.533333333333334e-05
Hyundai i10 Era 1.1,1.65,55410,2.977801840822956e-05
Chevrolet Sail 1.2 LS,3.25,41000,7.926829268292683e-05
Hyundai Verna 1.6 SX CRDi (O),6.25,45000,0.0001388888888888889
Hyundai Creta 1.6 SX Option,12.13,53322,0.0002274858407411575
Chevrolet Sail 1.2 LS,3.25,48000,6.770833333333333e-05
Audi Q5 2.0 TDI,29.0,72000,0.0004027777777777778
Honda City 1.5 V MT Exclusive,5.53,50266,0.0001100147216806589
Ford EcoSport 1.5 Petrol Titanium,8.75,21800,0.00040137614678899085
Audi Q7 3.0 TDI Quattro Premium Plus,37.9,45000,0.0008422222222222222
Hyundai i10 Magna 1.2,2.4,62000,3.8709677419354835e-05
Hyundai i20 1.2 Asta,4.55,41681,0.00010916244811784746
Maruti Swift Dzire 1.2 Vxi BSIV,2.65,69313,3.823236622278649e-05
Tata Indica V2 eLX,1.6,49000,3.26530612244898e-05
BMW 5 Series 2010-2013 530d,25.72,40471,0.0006355167898001037
Maruti Swift VDI,4.15,60000,6.916666666666668e-05
Ford Freestyle Titanium Plus Petrol,7.23,1001,0.007222777222777223
Hyundai Verna XXi ABS (Petrol),2.6,38000,6.842105263157895e-05
BMW 3 Series 320d Highline,7.25,66000,0.00010984848484848484
Toyota Innova 2.5 G4 Diesel 8-seater,14.29,33901,0.00042152148904162117
Mercedes-Benz New C-Class C 250 CDI Elegance,17.25,57000,0.00030263157894736844
Hyundai Elantra 1.6 SX,7.5,170000,4.411764705882353e-05
Maruti Ritz ZDi,4.35,60000,7.25e-05
Maruti Vitara Brezza ZDi Plus Dual Tone,8.9,85000,0.00010470588235294118
Hyundai Xcent 1.2 Kappa S,3.5,146000,2.3972602739726026e-05
Honda City i DTEC V,6.1,56002,0.00010892468126138352
Renault KWID RXT,3.2,8554,0.00037409399111526775
Toyota Etios Cross 1.4L VD,4.9,62322,7.862392092679954e-05
Maruti Alto K10 VXI,3.69,37929,9.728703630467452e-05
Tata Tiago 1.2 Revotron XM Option,3.98,5400,0.000737037037037037
Hyundai i20 1.4 CRDi Magna,2.95,60000,4.916666666666667e-05
Audi A4 2.0 TDI,15.21,55730,0.0002729230217118249
Maruti Swift VDI,6.3,62000,0.00010161290322580645
Volkswagen Ameo 1.2 MPI Highline,6.69,14576,0.00045897365532382
Honda BRV i-VTEC V CVT,9.5,17000,0.0005588235294117647
Hyundai i20 Asta,2.65,28000,9.464285714285715e-05
Hyundai Santa Fe 4X4,7.5,58200,0.0001288659793814433
Honda City 1.5 GXI,1.85,53000,3.4905660377358495e-05
Maruti Celerio ZXI Optional AMT,5.63,12278,0.00045854373676494544
Hyundai Creta 1.6 SX,11.78,17665,0.0006668553637135578
Tata Indica V2 DL BSIII,0.85,200000,4.25e-06
Volkswagen Vento Petrol Highline,3.35,55893,5.993594904549765e-05
Maruti Celerio VXI,4.11,60586,6.783745419733932e-05
Mercedes-Benz CLA 200 D Sport Edition,25.51,13500,0.0018896296296296298
Maruti Alto 800 LXI,3.1,30000,0.00010333333333333334
Ford Endeavour 3.2 Titanium AT 4X4,33.5,12000,0.0027916666666666667
Tata Zest Revotron 1.2T XE,4.8,65000,7.384615384615384e-05
Volkswagen Vento 1.6 Comfortline,3.49,38000,9.18421052631579e-05
Maruti Ertiga ZXI,5.15,25000,0.00020600000000000002
Mercedes-Benz M-Class ML 350 CDI Corporate,14.41,100000,0.0001441
Volkswagen Polo 1.2 MPI Highline,4.75,13710,0.0003464624361779723
Toyota Fortuner 4x2 AT,19.0,100000,0.00019
Maruti Celerio VXI,4.9,17000,0.0002882352941176471
BMW 3 Series 320d Corporate Edition,6.3,89000,7.078651685393259e-05
Honda City ZX VTEC,2.4,100173,2.39585517055494e-05
Mitsubishi Cedia Sports,3.0,97000,3.0927835051546395e-05
Renault Pulse Petrol RxL,4.25,40190,0.00010574769843244589
Volkswagen Polo 1.5 TDI Highline,6.3,29647,0.00021250042162782067
Maruti Baleno RS Petrol,8.15,43639,0.00018675954994385756
Hyundai i10 Magna,3.22,37333,8.625077009616157e-05
Hyundai i20 1.2 Spotz,7.65,48407,0.00015803499493874853
BMW Z4 2009-2013 35i,30.0,25000,0.0012
Hyundai i10 Sportz 1.2,2.3,72400,3.176795580110497e-05
Mini Cooper S Carbon Edition,22.0,18000,0.0012222222222222222
Honda Brio V MT,3.28,65167,5.033222336458637e-05
Maruti Ciaz ZXi Option,7.09,25418,0.000278936186954127
Maruti Swift Dzire ZDi,6.46,38995,0.0001656622643928709
Volkswagen Polo Diesel Comfortline 1.2L,4.0,60000,6.666666666666667e-05
BMW X1 sDrive20d,11.0,72000,0.00015277777777777777
Audi Q7 3.0 TDI Quattro Premium Plus,49.79,31075,0.001602252614641995
Ford Figo 1.5D Trend MT,4.8,4311,0.0011134307585247043
BMW 3 Series Luxury Line,35.0,21000,0.0016666666666666668
Mercedes-Benz M-Class ML 350 CDI Corporate,21.99,54000,0.0004072222222222222
Maruti Wagon R LX BSIII,1.1,50000,2.2000000000000003e-05
Maruti Baleno Zeta 1.2,6.6,13000,0.0005076923076923076
Maruti Dzire VXI,4.5,74000,6.081081081081081e-05
Chevrolet Aveo U-VA 1.2 LT,1.0,75000,1.3333333333333333e-05
Volkswagen Polo 1.5 TDI Highline,6.9,25000,0.00027600000000000004
Land Rover Freelander 2 TD4 SE,16.75,139000,0.00012050359712230216
Audi Q5 30 TDI quattro Premium,25.49,52000,0.0004901923076923077
Audi A6 35 TDI Matrix,35.5,20000,0.001775
Hyundai Grand i10 1.2 CRDi Sportz,6.28,32663,0.00019226647889048772
Mahindra Scorpio SLE BSIV,4.88,76777,6.356070177266629e-05
Tata Bolt Quadrajet XE,3.7,100303,3.688822866713857e-05
Hyundai EON Era Plus,3.45,43993,7.842156706748802e-05
Mahindra Scorpio S8 8 Seater,10.23,72118,0.00014185085554230568
Honda Accord 2001-2003 2.0 AT,6.5,83000,7.83132530120482e-05
Volkswagen Polo 1.2 MPI Highline,6.15,7523,0.0008174930214010368
Maruti Eeco 7 Seater Standard,2.9,34670,8.364580328814537e-05
Hyundai Grand i10 CRDi Sportz,5.5,30000,0.00018333333333333334
Ford Endeavour 3.2 Titanium AT 4X4,31.0,17000,0.0018235294117647058
Hyundai Grand i10 1.2 CRDi Sportz,4.25,59261,7.171664332360237e-05
Maruti Swift VDI,5.48,65210,8.403619076828708e-05
Hyundai i20 1.2 Asta Option,7.25,19000,0.00038157894736842105
Maruti Swift Dzire VXi,3.0,50000,6e-05
BMW 3 Series 320d Luxury Line,29.5,47000,0.0006276595744680851
Honda City ZX GXi,1.49,75000,1.9866666666666667e-05
Hyundai i10 Sportz 1.2 AT,3.65,54534,6.693072211831152e-05
Ford Ecosport Signature Edition Diesel,10.9,13000,0.0008384615384615385
Maruti Celerio ZXI MT,4.3,48808,8.810031142435665e-05
Maruti Ertiga VDI,6.11,63001,9.698258757797496e-05
Toyota Innova 2.5 V Diesel 8-seater,15.5,64771,0.00023930462707075697
Honda City i VTEC SV,6.9,34634,0.00019922619391349542
Maruti Swift Dzire VXI,4.69,69242,6.773345657260046e-05
Maruti Ritz LXi,3.19,33292,9.581881533101045e-05
Hyundai i20 Sportz AT 1.4,3.75,55000,6.818181818181818e-05
Hyundai i20 Active SX Dual Tone Petrol,8.6,1000,0.0086
Honda City 1.5 E MT,3.85,80000,4.8125000000000004e-05
Porsche Cayenne S Diesel,67.83,65003,0.0010434903004476715
Honda Amaze VX i-VTEC,9.31,16573,0.0005617570747601521
Honda Civic 2006-2010 1.8 S AT,3.0,152633,1.965498941906403e-05
Hyundai i20 Magna 1.2,5.5,53000,0.00010377358490566037
Hyundai Creta 1.6 CRDi SX,13.3,50129,0.0002653154860460013
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,23.0,63716,0.000360976834703999
Maruti Alto 800 2016-2019 LXI,3.35,11000,0.00030454545454545453
BMW X1 sDrive 20d Exclusive,10.0,115000,8.695652173913044e-05
Hyundai i10 Magna,2.95,63265,4.662925788350589e-05
Volkswagen Ameo 1.5 TDI Highline,6.75,20000,0.0003375
Volkswagen Polo Petrol Highline 1.2L,2.44,79000,3.088607594936709e-05
Maruti Ciaz VXi Plus,5.85,41000,0.0001426829268292683
Volkswagen Polo GT TSI,7.4,26323,0.0002811229723055883
Hyundai Xcent 1.1 CRDi Base,3.8,76000,4.9999999999999996e-05
Honda Civic 2006-2010 1.8 S MT,3.8,69972,5.430743726061853e-05
Honda City ZX GXi,2.7,69000,3.91304347826087e-05
Mahindra Bolero ZLX,7.21,65000,0.00011092307692307693
Honda City i VTEC V,7.9,29512,0.0002676877202493901
Hyundai Xcent 1.2 CRDi S,4.2,51000,8.23529411764706e-05
Renault Duster 110PS Diesel RxL,5.75,58003,9.91328034756823e-05
Maruti A-Star AT VXI,3.45,56500,6.106194690265487e-05
Audi A4 2.0 TDI 177 Bhp Premium Plus,25.75,29063,0.0008860062622578536
Mahindra XUV500 W8 2WD,16.59,46811,0.00035440387943004847
Renault Pulse Petrol RxZ,4.69,31897,0.00014703577138915888
BMW 3 Series 320d,7.5,52100,0.00014395393474088292
Toyota Innova Crysta 2.4 GX MT,16.5,73000,0.00022602739726027398
Honda City 1.5 S MT,1.99,31423,6.332940839512459e-05
Maruti Swift VDI,5.25,75180,6.983240223463687e-05
Renault Duster 110PS Diesel RxZ Plus,5.4,75000,7.2e-05
Volkswagen Polo 1.2 MPI Comfortline,3.9,15000,0.00026
Hyundai i20 Active 1.2 S,5.8,12000,0.00048333333333333334
BMW 5 Series 2013-2017 520d Luxury Line,30.5,32000,0.000953125
Maruti Swift Dzire LDI,5.6,44504,0.0001258313859428366
Mercedes-Benz M-Class ML 350 4Matic,23.0,66000,0.0003484848484848485
Maruti Swift LDI,5.15,39437,0.0001305880264726019
Hyundai Verna 1.6 CRDI AT SX Option,9.48,36931,0.00025669491754894266
Tata Nano XTA,2.38,17800,0.00013370786516853932
Maruti Swift Dzire LXi,3.8,71346,5.3261570375353906e-05
Hyundai i20 Asta Option 1.2,5.5,45000,0.00012222222222222221
