Name,Year,Fuel_Type,Price
Maruti Ertiga ZDI,2013,Diesel,6.55
Honda City i VTEC V,2015,Petrol,7.0
Honda City 1.5 S MT,2014,Petrol,5.48
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,Diesel,6.51
Honda Amaze VX i-DTEC,2016,Diesel,5.15
Mahindra XUV500 W8 2WD,2013,Diesel,9.0
Toyota Corolla Altis VL,2008,Petrol,2.75
BMW 3 Series 320d,2012,Diesel,12.5
Ford EcoSport 1.5 Diesel Trend,2017,Diesel,7.69
Hyundai i20 Asta Optional with Sunroof 1.2,2013,Petrol,4.57
Honda City 1.5 S AT,2013,Petrol,4.5
Maruti Ritz VDI (ABS) BS IV,2015,Diesel,4.9
Hyundai i10 Era 1.1,2008,Petrol,1.65
Chevrolet Sail 1.2 LS,2015,Petrol,3.25
Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,6.25
Hyundai Creta 1.6 SX Option,2018,Petrol,12.13
Chevrolet Sail 1.2 LS,2013,Petrol,3.25
Audi Q5 2.0 TDI,2013,Diesel,29.0
Honda City 1.5 V MT Exclusive,2013,Petrol,5.53
Ford EcoSport 1.5 Petrol Titanium,2017,Petrol,8.75
Audi Q7 3.0 TDI Quattro Premium Plus,2014,Diesel,37.9
Hyundai i10 Magna 1.2,2010,Petrol,2.4
Hyundai i20 1.2 Asta,2014,Petrol,4.55
Maruti Swift Dzire 1.2 Vxi BSIV,2011,Petrol,2.65
Tata Indica V2 eLX,2017,Diesel,1.6
BMW 5 Series 2010-2013 530d,2012,Diesel,25.72
Maruti Swift VDI,2013,Diesel,4.15
Ford Freestyle Titanium Plus Petrol,2018,Petrol,7.23
Hyundai Verna XXi ABS (Petrol),2008,Petrol,2.6
BMW 3 Series 320d Highline,2008,Diesel,7.25
Toyota Innova 2.5 G4 Diesel 8-seater,2017,Diesel,14.29
Mercedes-Benz New C-Class C 250 CDI Elegance,2011,Diesel,17.25
Hyundai Elantra 1.6 SX,2013,Diesel,7.5
Maruti Ritz ZDi,2014,Diesel,4.35
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Diesel,8.9
Hyundai Xcent 1.2 Kappa S,2016,Petrol,3.5
Honda City i DTEC V,2014,Diesel,6.1
Renault KWID RXT,2016,Petrol,3.2
Toyota Etios Cross 1.4L VD,2014,Diesel,4.9
Maruti Alto K10 VXI,2015,Petrol,3.69
Tata Tiago 1.2 Revotron XM Option,2016,Petrol,3.98
Hyundai i20 1.4 CRDi Magna,2013,Diesel,2.95
Audi A4 2.0 TDI,2014,Diesel,15.21
Maruti Swift VDI,2015,Diesel,6.3
Volkswagen Ameo 1.2 MPI Highline,2017,Petrol,6.69
Honda BRV i-VTEC V CVT,2017,Petrol,9.5
Hyundai i20 Asta,2009,Petrol,2.65
Hyundai Santa Fe 4X4,2012,Diesel,7.5
Honda City 1.5 GXI,2002,Petrol,1.85
Maruti Celerio ZXI Optional AMT,2018,Petrol,5.63
Hyundai Creta 1.6 SX,2018,Petrol,11.78
Tata Indica V2 DL BSIII,2004,Diesel,0.85
Volkswagen Vento Petrol Highline,2011,Petrol,3.35
Maruti Celerio VXI,2015,Petrol,4.11
Mercedes-Benz CLA 200 D Sport Edition,2015,Diesel,25.51
Maruti Alto 800 LXI,2017,Petrol,3.1
Ford Endeavour 3.2 Titanium AT 4X4,2018,Diesel,33.5
Tata Zest Revotron 1.2T XE,2017,Petrol,4.8
Volkswagen Vento 1.6 Comfortline,2014,Petrol,3.49
Maruti Ertiga ZXI,2012,Petrol,5.15
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,Diesel,14.41
Volkswagen Polo 1.2 MPI Highline,2014,Petrol,4.75
Toyota Fortuner 4x2 AT,2015,Diesel,19.0
Maruti Celerio VXI,2017,Petrol,4.9
BMW 3 Series 320d Corporate Edition,2008,Diesel,6.3
Honda City ZX VTEC,2006,Petrol,2.4
Mitsubishi Cedia Sports,2009,Petrol,3.0
Renault Pulse Petrol RxL,2016,Petrol,4.25
Volkswagen Polo 1.5 TDI Highline,2016,Diesel,6.3
Maruti Baleno RS Petrol,2018,Petrol,8.15
Hyundai i10 Magna,2012,Petrol,3.22
Hyundai i20 1.2 Spotz,2018,Petrol,7.65
BMW Z4 2009-2013 35i,2011,Petrol,30.0
Hyundai i10 Sportz 1.2,2010,Petrol,2.3
Mini Cooper S Carbon Edition,2012,Petrol,22.0
Honda Brio V MT,2012,Petrol,3.28
Maruti Ciaz ZXi Option,2016,Petrol,7.09
Maruti Swift Dzire ZDi,2013,Diesel,6.46
Volkswagen Polo Diesel Comfortline 1.2L,2012,Diesel,4.0
BMW X1 sDrive20d,2011,Diesel,11.0
Audi Q7 3.0 TDI Quattro Premium Plus,2016,Diesel,49.79
Ford Figo 1.5D Trend MT,2015,Diesel,4.8
BMW 3 Series Luxury Line,2017,Diesel,35.0
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,Diesel,21.99
Maruti Wagon R LX BSIII,2007,Petrol,1.1
Maruti Baleno Zeta 1.2,2018,Petrol,6.6
Maruti Dzire VXI,2013,Petrol,4.5
Chevrolet Aveo U-VA 1.2 LT,2009,Petrol,1.0
Volkswagen Polo 1.5 TDI Highline,2017,Diesel,6.9
Land Rover Freelander 2 TD4 SE,2012,Diesel,16.75
Audi Q5 30 TDI quattro Premium,2015,Diesel,25.49
Audi A6 35 TDI Matrix,2015,Diesel,35.5
Hyundai Grand i10 1.2 CRDi Sportz,2018,Diesel,6.28
Mahindra Scorpio SLE BSIV,2012,Diesel,4.88
Tata Bolt Quadrajet XE,2016,Diesel,3.7
Hyundai EON Era Plus,2015,Petrol,3.45
Mahindra Scorpio S8 8 Seater,2016,Diesel,10.23
Honda Accord 2001-2003 2.0 AT,2010,Petrol,6.5
Volkswagen Polo 1.2 MPI Highline,2016,Petrol,6.15
Maruti Eeco 7 Seater Standard,2014,Petrol,2.9
Hyundai Grand i10 CRDi Sportz,2016,Diesel,5.5
Ford Endeavour 3.2 Titanium AT 4X4,2017,Diesel,31.0
Hyundai Grand i10 1.2 CRDi Sportz,2015,Diesel,4.25
Maruti Swift VDI,2016,Diesel,5.48
Hyundai i20 1.2 Asta Option,2016,Petrol,7.25
Maruti Swift Dzire VXi,2012,Petrol,3.0
BMW 3 Series 320d Luxury Line,2015,Diesel,29.5
Honda City ZX GXi,2007,Petrol,1.49
Hyundai i10 Sportz 1.2 AT,2013,Petrol,3.65
Ford Ecosport Signature Edition Diesel,2018,Diesel,10.9
Maruti Celerio ZXI MT,2015,Petrol,4.3
Maruti Ertiga VDI,2012,Diesel,6.11
Toyota Innova 2.5 V Diesel 8-seater,2015,Diesel,15.5
Honda City i VTEC SV,2016,Petrol,6.9
Maruti Swift Dzire VXI,2012,Petrol,4.69
Maruti Ritz LXi,2011,Petrol,3.19
Hyundai i20 Sportz AT 1.4,2012,Petrol,3.75
Hyundai i20 Active SX Dual Tone Petrol,2019,Petrol,8.6
Honda City 1.5 E MT,2011,Petrol,3.85
Porsche Cayenne S Diesel,2016,Diesel,67.83
Honda Amaze VX i-VTEC,2019,Petrol,9.31
Honda Civic 2006-2010 1.8 S AT,2008,Petrol,3.0
Hyundai i20 Magna 1.2,2015,Petrol,5.5
Hyundai Creta 1.6 CRDi SX,2017,Diesel,13.3
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2013,Diesel,23.0
Maruti Alto 800 2016-2019 LXI,2018,Petrol,3.35
BMW X1 sDrive 20d Exclusive,2012,Diesel,10.0
Hyundai i10 Magna,2013,Petrol,2.95
Volkswagen Ameo 1.5 TDI Highline,2016,Diesel,6.75
Volkswagen Polo Petrol Highline 1.2L,2010,Petrol,2.44
Maruti Ciaz VXi Plus,2015,Petrol,5.85
Volkswagen Polo GT TSI,2015,Petrol,7.4
Hyundai Xcent 1.1 CRDi Base,2016,Diesel,3.8
Honda Civic 2006-2010 1.8 S MT,2008,Petrol,3.8
Honda City ZX GXi,2008,Petrol,2.7
Mahindra Bolero ZLX,2016,Diesel,7.21
Honda City i VTEC V,2016,Petrol,7.9
Hyundai Xcent 1.2 CRDi S,2017,Diesel,4.2
Renault Duster 110PS Diesel RxL,2014,Diesel,5.75
Maruti A-Star AT VXI,2013,Petrol,3.45
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,Diesel,25.75
Mahindra XUV500 W8 2WD,2018,Diesel,16.59
Renault Pulse Petrol RxZ,2014,Petrol,4.69
BMW 3 Series 320d,2009,Diesel,7.5
Toyota Innova Crysta 2.4 GX MT,2016,Diesel,16.5
Honda City 1.5 S MT,2009,Petrol,1.99
Maruti Swift VDI,2014,Diesel,5.25
Renault Duster 110PS Diesel RxZ Plus,2013,Diesel,5.4
Volkswagen Polo 1.2 MPI Comfortline,2014,Petrol,3.9
Hyundai i20 Active 1.2 S,2015,Petrol,5.8
BMW 5 Series 2013-2017 520d Luxury Line,2014,Diesel,30.5
Maruti Swift Dzire LDI,2017,Diesel,5.6
Mercedes-Benz M-Class ML 350 4Matic,2012,Diesel,23.0
Maruti Swift LDI,2015,Diesel,5.15
Hyundai Verna 1.6 CRDI AT SX Option,2017,Diesel,9.48
Tata Nano XTA,2016,Petrol,2.38
Maruti Swift Dzire LXi,2009,Petrol,3.8
Hyundai i20 Asta Option 1.2,2015,Petrol,5.5
Hyundai i20 1.2 Sportz,2010,Petrol,3.55
Maruti Ciaz ZXi,2015,Petrol,6.35
Land Rover Range Rover 2.2L Prestige,2015,Diesel,36.0
Tata Indigo LX BSII,2005,Diesel,1.1
Tata Zest Revotron 1.2T XM,2014,Petrol,3.7
Mahindra XUV500 W10 1.99 mHawk,2016,Diesel,13.5
Honda Accord 2.4 AT,2008,Petrol,2.85
Tata Nano Twist XT,2015,Petrol,2.13
Hyundai Elantra CRDi S,2015,Diesel,7.75
Tata Indica V2 eLS,2017,Diesel,2.85
Honda Amaze S i-Dtech,2014,Diesel,4.95
Mahindra XUV500 W8 2WD,2012,Diesel,6.2
BMW X3 xDrive 20d Expedition,2013,Diesel,17.5
Hyundai Grand i10 1.2 Kappa Magna,2010,Petrol,2.25
Maruti Baleno Zeta 1.2,2017,Petrol,6.75
Hyundai Verna 1.6 CRDi AT SX,2016,Diesel,9.73
Maruti Ertiga VDI,2018,Diesel,8.49
Mini Cooper S Carbon Edition,2013,Petrol,25.0
Maruti Ritz ZDi,2015,Diesel,5.59
Skoda Laura L n K 1.9 PD AT,2011,Diesel,4.8
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,Diesel,5.45
Hyundai i20 2015-2017 Sportz 1.2,2017,Petrol,6.5
Honda Brio E MT,2015,Petrol,4.35
Honda Amaze S i-Dtech,2013,Diesel,3.75
BMW 5 Series 2003-2012 520d,2010,Diesel,12.0
Audi Q7 3.0 TDI Quattro Premium Plus,2014,Diesel,32.0
Hyundai Grand i10 CRDi Magna,2015,Diesel,4.0
Nissan Micra Diesel XV,2011,Diesel,2.6
Hyundai Grand i10 Sportz,2016,Petrol,4.45
Hyundai EON Era,2015,Petrol,2.6
Mercedes-Benz New C-Class C250 Avantgarde,2011,Petrol,16.0
Land Rover Range Rover 2.2L Pure,2014,Diesel,32.5
Mahindra Ssangyong Rexton RX7,2016,Diesel,13.85
Maruti Ciaz 1.4 Delta,2018,Petrol,8.76
Mercedes-Benz R-Class R350 4Matic Long,2014,Petrol,23.68
Maruti Dzire AMT VXI,2017,Petrol,5.5
Land Rover Range Rover Vogue SE 4.4 SDV8,2013,Diesel,65.81
Renault Duster 110PS Diesel RxZ,2013,Diesel,4.99
Hyundai Verna 1.6 SX,2013,Diesel,5.7
Toyota Corolla Altis 1.8 VL CVT,2016,Petrol,11.99
BMW 3 Series Sport,2016,Diesel,29.99
Ford EcoSport 1.5 Ti VCT MT Signature,2018,Petrol,9.5
Maruti Swift VDI BSIV,2014,Diesel,5.5
Hyundai Santa Fe 4x4 AT,2016,Diesel,23.0
Tata Indica V2 DLS,2013,Diesel,2.95
Hyundai Grand i10 CRDi Sportz,2015,Diesel,4.9
Maruti Wagon R VXI AMT,2016,Petrol,4.25
Mahindra XUV500 W10 2WD,2018,Diesel,16.36
Audi A4 2.0 TDI,2009,Diesel,9.95
Volkswagen Vento Diesel Highline,2012,Diesel,5.5
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Diesel,8.25
Maruti Zen LX,2002,Petrol,0.95
Hyundai i10 Era,2016,Petrol,4.01
Honda WR-V Edge Edition i-VTEC S,2019,Petrol,8.2
Honda City i DTEC VX,2014,Diesel,6.2
Toyota Fortuner 4x2 4 Speed AT,2012,Diesel,16.75
Mahindra XUV500 AT W10 FWD,2017,Diesel,16.5
Ford Figo Diesel ZXI,2012,Diesel,3.5
Honda Jazz 1.2 V CVT i VTEC,2017,Petrol,5.43
Ford Endeavour 3.2 Titanium AT 4X4,2017,Diesel,30.35
Nissan Sunny XL CVT,2014,Petrol,7.99
Skoda Octavia Ambiente 1.9 TDI MT,2011,Diesel,3.59
Chevrolet Beat Diesel LT,2012,Diesel,1.9
Toyota Camry W2 (AT),2009,Petrol,4.7
Renault Duster 110PS Diesel RxZ,2012,Diesel,7.25
Mercedes-Benz GLA Class 200 d Style,2016,Diesel,24.46
Tata Zest Revotron 1.2T XMS,2014,Petrol,3.9
Hyundai i20 1.2 Magna,2013,Petrol,5.15
Maruti Wagon R VXI AMT1.2,2015,Petrol,3.65
Hyundai Xcent 1.2 CRDi S,2016,Diesel,5.0
Honda City 1.5 S MT,2009,Petrol,2.3
Hyundai Accent GLE,2001,Petrol,0.75
Hyundai Verna Xi (Petrol),2009,Petrol,1.85
Ford Figo Petrol ZXI,2010,Petrol,1.8
Honda Amaze S i-Dtech,2014,Diesel,4.41
Maruti Wagon R LX BSII,2006,Petrol,2.0
Mercedes-Benz E-Class Facelift,2014,Diesel,31.75
Audi A6 2011-2015 35 TDI Technology,2015,Diesel,32.0
Mercedes-Benz S Class 2005 2013 S 350 CDI,2010,Diesel,21.0
Maruti Swift Dzire LDi,2010,Diesel,2.75
Toyota Corolla H2,2005,Petrol,2.64
Mahindra Scorpio S10 7 Seater,2018,Diesel,14.19
Maruti Wagon R VXI,2017,Petrol,3.85
Toyota Fortuner 4x2 Manual,2014,Diesel,15.5
Maruti Zen Estilo 1.1 LX BSIII,2010,Petrol,1.9
Tata Nano CX,2014,Petrol,1.26
Hyundai i20 Magna,2009,Petrol,2.4
BMW 3 Series 320d,2010,Diesel,11.5
Mahindra XUV500 W6 2WD,2014,Diesel,8.25
Volkswagen Vento IPL II Petrol Trendline,2011,Petrol,2.75
Skoda Fabia 1.2 MPI Classic,2009,Petrol,1.4
Tata Nano Twist XT,2015,Petrol,2.9
Ford Figo Diesel EXI,2011,Diesel,2.4
Volkswagen Vento IPL II Petrol Highline AT,2013,Petrol,4.75
Land Rover Range Rover HSE Dynamic,2018,Diesel,44.76
Honda City i DTEC SV,2015,Diesel,6.22
Renault KWID Climber 1.0 AMT,2018,Petrol,4.5
Hyundai Grand i10 Asta Option,2015,Petrol,4.25
Chevrolet Cruze LTZ AT,2011,Diesel,5.5
Hyundai i20 1.4 Asta,2017,Diesel,6.95
Maruti Alto K10 VXI AGS,2018,Petrol,4.56
Hyundai Creta 1.6 SX Option Diesel,2016,Diesel,13.82
Honda Amaze VX i-Vtech,2016,Petrol,5.65
Hyundai i20 Active 1.4 SX Dual Tone,2016,Diesel,6.2
Maruti Celerio VXI,2014,Petrol,3.25
Audi A4 2.0 TDI,2009,Diesel,8.5
Hyundai Verna 1.4 CRDi,2016,Diesel,7.25
Renault Fluence Diesel E4,2013,Diesel,4.61
Volkswagen Polo 1.2 MPI Highline,2016,Petrol,5.3
Tata Indigo LX,2012,Diesel,1.9
Hyundai i10 Sportz,2012,Petrol,3.09
BMW 7 Series 730Ld Sedan,2007,Diesel,9.5
Hyundai Creta 1.6 CRDi AT SX Plus,2015,Diesel,12.65
Hyundai Grand i10 Magna,2016,Petrol,4.25
Maruti Ritz VDi,2011,Diesel,2.95
Mahindra Scorpio 2.6 SLX CRDe,2006,Diesel,3.45
Hyundai i10 Era,2011,Petrol,3.3
Tata Safari Storme 2012-2015 VX,2014,Diesel,8.0
Honda Civic 2006-2010 1.8 V MT,2009,Petrol,2.71
Maruti Zen Estilo LXI BSIII,2012,Petrol,2.7
Maruti Swift Dzire VDI,2012,Diesel,4.5
Toyota Fortuner 4x2 Manual,2015,Diesel,18.75
Maruti Swift VDI,2014,Diesel,5.25
Maruti Dzire LDI,2017,Diesel,6.0
Hyundai Grand i10 Asta,2014,Petrol,3.14
Renault KWID RXL,2016,Petrol,2.55
Tata Indigo CS eGLX BS IV,2012,Petrol,2.3
Ford Figo Diesel Titanium,2014,Diesel,5.65
Porsche Cayenne 2009-2014 Diesel,2015,Diesel,48.22
Maruti Alto K10 VXI,2016,Petrol,3.0
Volkswagen Vento 1.5 TDI Highline,2015,Diesel,7.5
Mahindra Scorpio 2.6 SLX CRDe,2005,Diesel,2.6
BMW X3 xDrive 20d Luxury Line,2018,Diesel,61.25
Honda City 1.5 V MT,2009,Petrol,3.5
Mini Cooper 3 DOOR S,2016,Petrol,28.95
Mitsubishi Pajero Sport 4X4 AT,2015,Diesel,15.0
Maruti Swift Dzire VDi,2012,Diesel,4.25
Bentley Continental Flying Spur,2006,Petrol,59.0
Maruti Ertiga VDI,2013,Diesel,6.6
Toyota Innova 2.5 G4 Diesel 7-seater,2007,Diesel,5.2
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2010,Petrol,10.0
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2016,Diesel,35.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,Diesel,8.75
Toyota Etios Liva 1.2 G,2015,Petrol,4.57
Hyundai i10 Magna 1.2,2012,Petrol,2.5
Land Rover Freelander 2 SE,2014,Diesel,20.11
Toyota Innova 2.5 V Diesel 8-seater,2011,Diesel,7.8
Hyundai i20 1.2 Magna,2011,Petrol,3.61
Nissan Micra XV CVT,2015,Petrol,4.6
BMW X6 xDrive 40d M Sport,2015,Diesel,85.0
Honda City 1.5 V AT,2015,Petrol,5.25
Honda Amaze E i-Dtech,2013,Diesel,3.3
Toyota Fortuner 3.0 Diesel,2013,Diesel,17.75
Land Rover Discovery Sport SD4 HSE Luxury,2016,Diesel,35.0
Hyundai Creta 1.6 CRDi SX,2016,Diesel,13.39
Chevrolet Beat Diesel LT,2012,Diesel,2.5
Toyota Innova Crysta 2.8 GX AT,2017,Diesel,18.36
Maruti Swift Dzire VDI,2015,Diesel,5.95
Hyundai Creta 1.6 CRDi SX Option,2015,Diesel,11.0
Land Rover Range Rover Sport SE,2014,Diesel,64.75
Honda Amaze VX i-DTEC,2017,Diesel,6.3
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,Petrol,11.94
Volkswagen Vento Sport 1.2 TSI AT,2014,Petrol,5.95
Honda City i DTec VX,2017,Diesel,11.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,Petrol,12.53
Ford Figo Diesel Titanium,2012,Diesel,3.75
BMW 5 Series 2013-2017 530d M Sport,2014,Diesel,27.0
Mitsubishi Pajero 2.8 SFX 7Str,2012,Diesel,9.95
Renault Duster 85PS Diesel RxL Option,2013,Diesel,4.2
Maruti Ritz VXI,2010,Petrol,2.0
Hyundai Grand i10 Sportz,2013,Petrol,3.25
Mercedes-Benz GLA Class 200 CDI SPORT,2017,Diesel,34.0
BMW 5 Series 520d Luxury Line,2016,Diesel,30.37
Hyundai Creta 1.6 SX Plus Petrol Automatic,2018,Petrol,12.6
Renault KWID RXT Optional,2019,Petrol,5.09
Audi A4 3.0 TDI Quattro,2014,Diesel,24.5
Maruti Ciaz VDI SHVS,2018,Diesel,7.97
Honda Jazz S,2011,Petrol,2.9
BMW 3 Series 320d Luxury Line,2016,Diesel,21.33
Hyundai Verna SX CRDi AT,2012,Diesel,6.5
Hyundai Creta 1.4 CRDi S Plus,2016,Diesel,12.15
Volkswagen Vento 2013-2015 1.6 Comfortline,2014,Petrol,4.25
BMW 3 Series Luxury Line,2017,Diesel,35.84
Honda CR-V Petrol 2WD,2004,Petrol,3.0
Renault Duster 110PS Diesel RxZ AWD,2012,Diesel,6.75
Hyundai i20 Asta 1.2,2014,Petrol,5.65
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,Diesel,7.5
Hyundai Creta 1.6 SX Plus Diesel,2018,Diesel,13.34
Maruti Ciaz VDI SHVS,2016,Diesel,7.9
Hyundai i20 Asta 1.4 CRDi,2015,Diesel,6.98
Hyundai Verna 1.6 SX VTVT,2014,Petrol,5.75
Volkswagen Polo Diesel Trendline 1.2L,2012,Diesel,2.65
Volkswagen Polo Diesel Trendline 1.2L,2011,Diesel,2.49
Maruti SX4 Vxi BSIII,2007,Petrol,1.5
Honda Mobilio RS Option i DTEC,2016,Diesel,6.5
Renault Duster 110PS Diesel RxZ Plus,2013,Diesel,8.0
Toyota Fortuner 2.8 2WD AT,2019,Diesel,30.85
Volvo XC60 D4 SUMMUM,2014,Diesel,17.15
Maruti Celerio VXI AT,2014,Petrol,4.55
Maruti Ciaz ZDi Plus,2015,Diesel,7.4
Audi Q5 2008-2012 2.0 TDI,2013,Diesel,25.64
BMW X1 sDrive 20d Sportline,2013,Diesel,13.5
Ford Figo Petrol ZXI,2013,Petrol,3.55
Hyundai Elantra CRDi SX,2018,Diesel,15.0
Hyundai Verna 1.6 i ABS,2007,Petrol,1.95
Honda Civic 2006-2010 1.8 S MT,2006,Petrol,2.3
Toyota Fortuner 4x4 MT,2013,Diesel,15.0
Hyundai i10 Sportz,2012,Petrol,3.15
Nissan Sunny 2011-2014 Diesel XL,2012,Diesel,5.0
BMW 5 Series 2013-2017 520d Luxury Line,2013,Diesel,24.75
Chevrolet Optra Magnum 2.0 LT,2008,Diesel,2.6
Hyundai i10 Asta,2011,Petrol,3.75
Skoda Laura Ambiente,2009,Diesel,4.85
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,Diesel,27.0
Honda Amaze SX i-DTEC,2014,Diesel,3.0
BMW X1 xDrive 20d xLine,2017,Diesel,28.75
Toyota Innova 2.5 G (Diesel) 8 Seater,2016,Diesel,14.49
Porsche Panamera 2010 2013 Diesel,2013,Diesel,72.0
Nissan Sunny XV D,2012,Diesel,4.0
Maruti Swift Dzire LDI,2015,Diesel,4.5
Maruti Wagon R ZXI AMT 1.2,2019,Petrol,6.25
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2015,Diesel,11.5
Honda Accord 2.4 Inspire M/T,2009,Petrol,3.1
Honda City i VTEC V,2018,Petrol,10.11
Hyundai Verna 1.6 SX VTVT,2019,Petrol,11.54
Maruti Wagon R LX BSII,2006,Petrol,1.0
Maruti Swift Dzire Tour LDI,2013,Diesel,2.5
Audi Q5 2008-2012 2.0 TFSI Quattro,2011,Petrol,18.0
Toyota Etios Cross 1.4 GD,2018,Diesel,6.85
Hyundai i10 Era 1.1 iTech SE,2012,Petrol,2.97
Hyundai Verna 1.6 VTVT,2013,Petrol,4.75
Volkswagen Polo 1.5 TDI Highline,2018,Diesel,7.38
BMW 5 Series 520d Sport Line,2017,Diesel,42.75
Hyundai i20 1.4 Asta Optional With Sunroof,2010,Diesel,3.65
Hyundai Grand i10 Asta Option AT,2017,Petrol,5.99
Toyota Fortuner 4x2 4 Speed AT,2012,Diesel,13.5
Maruti Baleno Zeta Automatic,2016,Petrol,7.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,2016,Petrol,10.95
Hyundai i10 Sportz,2013,Petrol,2.95
Tata Tigor XE Diesel,2017,Diesel,5.5
Skoda Superb Style 1.8 TSI AT,2017,Petrol,17.08
Maruti Swift Dzire VDI,2015,Diesel,6.85
Honda CR-V 2.0 AT,2014,Petrol,10.5
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2010,Diesel,8.75
Honda City 1.5 V MT,2010,Petrol,2.7
Hyundai Verna VTVT 1.6 AT SX Plus,2012,Petrol,4.25
Toyota Etios 1.4 VXD,2018,Diesel,7.9
Skoda Superb Elegance 1.8 TSI AT,2011,Petrol,4.5
Nissan Sunny 2011-2014 Diesel XV,2012,Diesel,4.0
Honda City 1.5 V MT Exclusive,2012,Petrol,4.75
Hyundai Elite i20 Diesel Asta Option,2018,Diesel,7.65
Chevrolet Optra 1.6 LT Royale,2013,Petrol,3.47
Honda Amaze S i-Vtech,2016,Petrol,5.64
Volkswagen Polo Petrol Comfortline 1.2L,2013,Petrol,2.95
Maruti Swift VDI,2016,Diesel,5.65
Ford Endeavour 3.0L 4X4 AT,2012,Diesel,8.41
Maruti Baleno LXI,2006,Petrol,0.85
Maruti Wagon R LX,2003,Petrol,0.8
Volkswagen Polo 1.5 TDI Highline,2014,Diesel,5.65
Hyundai Verna 1.6 SX VTVT (O),2013,Petrol,4.5
Maruti Ciaz ZDi Plus SHVS,2015,Diesel,6.9
Nissan Sunny 2011-2014 Diesel XL,2013,Diesel,4.0
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015,Petrol,5.6
Maruti Eeco 7 Seater Standard,2016,Petrol,2.2
Skoda Rapid Ultima 1.6 MPI Ambition Plus,2013,Petrol,4.0
Toyota Fortuner 4x4 MT,2014,Diesel,16.0
Hyundai Creta 1.6 CRDi SX,2016,Diesel,12.6
Hyundai i20 Magna Optional 1.2,2014,Petrol,4.79
Honda City i DTEC V,2016,Diesel,6.83
Maruti 800 Std,2002,Petrol,0.51
Ford Ikon 1.3 Flair,2006,Petrol,0.69
Maruti Swift Dzire LXI,2015,Petrol,4.65
Honda City 1.5 V MT Sunroof,2014,Petrol,6.49
Hyundai Verna CRDi,2009,Diesel,2.9
Hyundai Verna 1.6 SX VTVT,2016,Petrol,7.4
Renault KWID RXT,2016,Petrol,3.25
Maruti Wagon R LXI,2008,Petrol,1.95
Hyundai Grand i10 Sportz,2015,Petrol,4.0
Hyundai i20 1.2 Asta,2017,Petrol,6.85
Honda Amaze S i-Vtech,2015,Petrol,5.45
Ford Fiesta 1.4 Duratorq ZXI,2007,Diesel,1.99
Hyundai Verna SX CRDi AT,2014,Diesel,8.99
Toyota Etios VD SP,2014,Diesel,6.5
Honda Jazz 1.2 V CVT i VTEC,2018,Petrol,9.27
Hyundai Verna 1.6 CRDi SX,2015,Diesel,6.99
Mercedes-Benz CLA 200 D Sport Edition,2019,Diesel,36.76
Skoda Octavia Elegance 1.8 TSI AT,2017,Petrol,17.08
Chevrolet Beat Diesel LS,2013,Diesel,2.8
Volkswagen Polo Diesel Trendline 1.2L,2011,Diesel,2.49
Maruti SX4 S Cross DDiS 200 Zeta,2016,Diesel,8.85
Honda City V MT,2011,Petrol,4.15
Volkswagen Vento 1.5 TDI Highline,2017,Diesel,10.0
Hyundai Grand i10 1.2 Kappa Magna,2017,Petrol,4.75
Renault KWID AMT RXL,2017,Petrol,3.2
Maruti Alto 800 LXI,2017,Petrol,3.28
Ford Ecosport 1.5 Ti VCT MT Titanium,2013,Petrol,7.5
Maruti Baleno Zeta,2018,Petrol,7.39
Maruti Ritz VDi,2013,Diesel,3.65
Mercedes-Benz E-Class 280 CDI,2007,Diesel,11.0
Maruti Ritz VDi,2012,Diesel,3.0
Chevrolet Beat Diesel LT,2012,Diesel,2.25
Maruti SX4 Vxi BSIV,2010,Petrol,2.83
Maruti Omni 5 Seater BSIV,2019,Petrol,4.11
Mitsubishi Pajero Sport Anniversary Edition,2014,Diesel,14.7
Mercedes-Benz S Class 2005 2013 S 300 L,2013,Petrol,25.0
Chevrolet Beat Diesel LS,2015,Diesel,2.35
Ford Figo 2015-2019 1.5D Titanium MT,2017,Diesel,6.41
Honda City i-VTEC VX,2012,Petrol,5.75
Mercedes-Benz GLA Class 200 CDI SPORT,2016,Diesel,17.55
