Name,Car_Price
Volkswagen Vento Petrol Highline AT,2.85
Tata Indica V2 eLS,2.85
Honda Accord 2.4 AT,2.85
Nissan Micra Diesel XV,2.85
Hyundai i10 Sportz,2.85
Maruti Wagon R VXI BS IV,2.85
Maruti SX4 ZXI AT Leather,2.85
Honda City 1.5 V AT,2.85
Hyundai EON Magna,2.85
Maruti Swift Dzire Vdi BSIV,2.85
Maruti SX4 Vxi BSIV,2.83
Maruti Alto K10 2010-2014 VXI,2.81
Volkswagen Polo Petrol Comfortline 1.2L,2.8
Maruti Alto 800 2016-2019 LXI,2.8
Maruti Wagon R VXI,2.8
Chevrolet Beat Diesel LS,2.8
Ford Fiesta EXi 1.4 TDCi Ltd,2.8
Hyundai i10 Magna 1.2,2.8
Hyundai i10 Magna 1.2 iTech SE,2.8
Hyundai i20 Sportz 1.2,2.8
Maruti SX4 Zxi with Leather BSIII,2.8
Maruti Celerio VXI,2.8
Maruti Swift VXI,2.8
Toyota Etios G,2.8
Hyundai i20 1.2 Sportz,2.8
Ford Fiesta 1.4 Duratorq ZXI,2.8
Tata Nano XTA,2.8
Maruti Alto 800 2016-2019 LXI,2.8
Maruti Wagon R VXI 1.2,2.8
Maruti Ritz VDi,2.8
Nissan Micra XV CVT,2.8
Hyundai i20 1.4 Magna ABS,2.8
Hyundai i10 Sportz,2.8
Ford Figo Diesel ZXI,2.8
Tata Indica Vista Quadrajet VX,2.8
Maruti Wagon R Stingray VXI,2.8
Tata Indigo CS eVX,2.8
Volkswagen Polo Petrol Comfortline 1.2L,2.8
Toyota Corolla H4,2.8
Hyundai i20 Magna,2.8
Volkswagen Polo Diesel Highline 1.2L,2.79
Maruti Celerio VXI,2.79
Maruti Alto 800 LXI,2.79
Honda City 1.5 S MT,2.78
Hyundai i10 Magna 1.2,2.78
Maruti SX4 ZXI MT BSIV,2.78
Hyundai Santro Xing GL,2.78
Ford Fiesta 1.4 ZXi TDCi ABS,2.75
Ford Figo Petrol EXI,2.75
Hyundai i20 2015-2017 1.2 Asta,2.75
Hyundai EON Era Plus,2.75
Honda Brio S MT,2.75
Datsun redi-GO S,2.75
Hyundai EON 1.0 Kappa Magna Plus Optional,2.75
Honda Brio 1.2 S Option MT,2.75
Hyundai i20 Sportz Petrol,2.75
Honda City 1.5 S MT,2.75
Maruti Swift Dzire Vdi BSIV,2.75
Hyundai i10 Magna 1.2,2.75
Maruti Alto 800 LXI,2.75
Skoda Fabia 1.4 MPI Ambiente,2.75
Honda Civic 2006-2010 1.8 S MT,2.75
Honda Amaze EX i-Vtech,2.75
Ford Fiesta 1.4 ZXi TDCi ABS,2.75
Ford Figo Diesel EXI,2.75
Maruti Swift Dzire LDi,2.75
Maruti Alto 800 LXI,2.75
Hyundai i10 Era 1.1,2.75
Maruti Wagon R LXI,2.75
Skoda Fabia 1.4 TDI Active,2.75
Hyundai i20 2015-2017 1.2 Magna,2.75
Nissan Micra Diesel XV,2.75
Tata New Safari Dicor EX 4X2,2.75
Maruti Wagon R LXI BSIII,2.75
Volkswagen Vento IPL II Petrol Trendline,2.75
Volkswagen Polo Diesel Comfortline 1.2L,2.75
Maruti Alto K10 VXI,2.75
Hyundai i10 Sportz,2.75
Hyundai EON Era Plus,2.75
Hyundai i10 Sportz,2.75
Maruti Alto 800 2016-2019 LXI,2.75
Honda City 1.5 S MT,2.75
Honda Brio S Option MT,2.75
Mahindra Xylo E8 BS IV,2.75
Hyundai i20 1.2 Magna,2.75
Honda Brio S Option MT,2.75
Renault KWID RXT,2.75
Maruti Alto 800 LXI,2.75
Maruti Wagon R LXI Optional,2.75
Toyota Corolla Altis VL,2.75
Maruti Alto 800 LXI Airbag,2.75
Ford Figo Diesel Titanium,2.75
Maruti Alto K10 2010-2014 VXI,2.75
Hyundai i20 2015-2017 Magna,2.74
Maruti Wagon R LXI,2.74
Hyundai i10 Magna 1.1,2.74
Hyundai i20 1.4 CRDi Magna,2.74
Honda Civic 2006-2010 1.8 V MT,2.71
Maruti Swift VXI BSIII,2.71
Tata Indigo eCS eLX BS IV,2.7
Chevrolet Beat Diesel LT,2.7
Maruti Wagon R VXI,2.7
Volkswagen Polo 1.2 MPI Comfortline,2.7
Tata Indigo eCS LS (TDI) BS-III,2.7
Maruti Swift DDiS VDI,2.7
Honda City 1.5 V MT,2.7
Hyundai i20 Sportz Diesel,2.7
Hyundai Santro Xing GL Plus,2.7
Tata Indigo CS eGLX BS IV,2.7
Honda City ZX GXi,2.7
Mahindra Bolero SLE BSIII,2.7
Hyundai i20 1.2 Magna,2.7
Maruti Zen Estilo LXI BSIII,2.7
Maruti A-Star Vxi,2.7
Tata Indigo CS LX (TDI) BS III,2.7
Maruti SX4 Vxi BSIV,2.7
Datsun GO NXT,2.7
Maruti SX4 ZXI MT BSIV,2.7
Tata Manza Aura Quadrajet,2.7
Hyundai i10 Magna 1.2,2.7
Maruti Dzire VXI,2.7
Hyundai i20 2015-2017 Asta,2.7
Maruti Alto K10 2010-2014 VXI,2.7
Maruti Wagon R VXI,2.69
Honda Jazz S,2.69
Maruti Swift Dzire LDI,2.69
Hyundai Santro GLS II - Euro II,2.66
Hyundai EON D Lite Plus,2.66
Datsun redi-GO T Option,2.66
Chevrolet Beat Diesel LT,2.65
Maruti Wagon R VXI,2.65
Volkswagen Polo Diesel Comfortline 1.2L,2.65
Maruti Swift Dzire 1.2 Vxi BSIV,2.65
Maruti Alto K10 2010-2014 VXI,2.65
Honda Civic 2006-2010 1.8 S MT,2.65
Hyundai Accent GLE 1,2.65
Nissan Micra XV CVT,2.65
Honda Accord V6 AT,2.65
Renault KWID RXT,2.65
Hyundai i20 Magna,2.65
Tata Manza Club Class Quadrajet90 LX,2.65
Hyundai EON Magna,2.65
Maruti Alto K10 LXI,2.65
Maruti Alto 800 2016-2019 LXI,2.65
Mahindra Xylo E2,2.65
Hyundai i10 Sportz,2.65
Maruti Alto 800 2016-2019 LXI,2.65
Maruti Wagon R VXI,2.65
Ford Figo Diesel EXI,2.65
Hyundai i10 Magna 1.2,2.65
Volkswagen Polo Diesel Trendline 1.2L,2.65
Honda Civic 2006-2010 1.8 S AT,2.65
Hyundai i10 Era,2.65
Volkswagen Polo Petrol Highline 1.6L,2.65
Nissan Micra XV,2.65
Chevrolet Beat Diesel LT,2.65
Maruti Wagon R LXI BS IV,2.65
Ford Figo Petrol LXI,2.65
Hyundai i10 Magna,2.65
Hyundai i20 Asta,2.65
Maruti Swift Dzire VXi,2.65
Toyota Corolla H2,2.64
Maruti Zen Estilo 1.1 LX BSIII,2.62
Maruti Alto 800 2016-2019 VXI,2.61
Hyundai EON Magna,2.61
Hyundai i10 Magna,2.6
Maruti Alto K10 VXI,2.6
Honda Accord 2.4 AT,2.6
Maruti Alto 800 VXI,2.6
Maruti Wagon R VXI,2.6
Hyundai Verna XXi ABS (Petrol),2.6
Ford Figo Diesel Titanium,2.6
Maruti Alto LXi BSIII,2.6
Maruti Zen Estilo LXI BS IV,2.6
Maruti Wagon R LX BS IV,2.6
Hyundai i20 Sportz Option,2.6
Ford Fiesta 1.4 Duratec EXI Limited Edition,2.6
Hyundai Verna Transform VTVT,2.6
Honda City 1.5 S MT,2.6
Ford Figo Diesel ZXI,2.6
Ford Figo Diesel ZXI,2.6
Toyota Corolla H4,2.6
Maruti A-Star Lxi,2.6
Maruti Omni 8 Seater BSIV,2.6
Hyundai EON Era,2.6
Renault KWID RXT,2.6
Honda City 1.5 V MT,2.6
Maruti Wagon R LXI,2.6
Nissan Micra Diesel XV,2.6
Fiat Linea Emotion (Diesel),2.6
Hyundai EON D Lite,2.6
Hyundai EON Era Plus,2.6
Hyundai EON Era Plus,2.6
Honda Civic 2006-2010 1.8 S AT,2.6
Chevrolet Optra Magnum 2.0 LT,2.6
Hyundai i10 Sportz,2.6
Maruti SX4 Vxi BSIV,2.6
Mahindra Scorpio 2.6 SLX CRDe,2.6
Hyundai i10 Magna AT,2.6
Hyundai Verna CRDi 1.6 SX,2.6
Tata Indica Vista Quadrajet VX,2.6
Fiat Punto 1.3 Emotion,2.6
Fiat Punto EVO 1.2 Emotion,2.6
Tata Manza Aura Quadrajet BS IV,2.59
Volkswagen Polo Diesel Highline 1.2L,2.59
Honda City 1.5 S MT,2.59
Hyundai Santro Xing GLS,2.59
Nissan Sunny 2011-2014 Diesel XV,2.59
Tata Indigo LX,2.58
Chevrolet Optra Magnum 2.0 LS BSIII,2.57
Ford Figo Diesel EXI,2.55
Chevrolet Beat LS,2.55
Renault KWID RXL,2.55
Ford Figo Diesel EXI,2.55
Hyundai EON D Lite Plus Option,2.55
Chevrolet Beat LT,2.55
Volkswagen Polo 1.2 MPI Highline,2.55
Volkswagen Polo Petrol Comfortline 1.2L,2.55
Ford Figo Diesel EXI,2.51
Skoda Fabia 1.2 TDI Ambition,2.51
Maruti Ritz VXi,2.5
Maruti SX4 VDI,2.5
Tata Indica Vista Quadrajet VX,2.5
Hyundai EON Era Plus,2.5
Nissan Micra XV D,2.5
Maruti A-Star AT VXI,2.5
Hyundai EON D Lite Plus Option,2.5
Fiat Linea Emotion Pack (Diesel),2.5
Maruti A-Star Vxi,2.5
Hyundai i10 Sportz,2.5
Datsun GO NXT,2.5
Hyundai EON D Lite Plus,2.5
Hyundai EON Magna Plus,2.5
Ford Figo Diesel Celebration Edition,2.5
Tata Indica V2 eLS,2.5
Chevrolet Beat Diesel,2.5
Maruti Alto 800 LXI,2.5
Hyundai Accent GLE,2.5
Honda Brio EX MT,2.5
Ford Figo Diesel Titanium,2.5
Maruti Wagon R LXI BS IV,2.5
Ford Figo Diesel EXI,2.5
Honda Civic 2006-2010 1.8 V MT,2.5
Hyundai i10 Magna 1.2,2.5
Maruti Alto 800 LXI,2.5
Fiat Linea Emotion,2.5
Skoda Octavia L and K 1.9 TDI MT,2.5
Hyundai EON Era Plus,2.5
Honda Civic 2006-2010 1.8 (E) MT,2.5
Ford Figo Titanium Diesel,2.5
Chevrolet Beat Diesel LT,2.5
Honda Brio S MT,2.5
Ford Figo Diesel LXI,2.5
Chevrolet Beat LT,2.5
Hyundai i10 Sportz 1.2 AT,2.5
Mahindra Bolero SLX 2WD,2.5
Maruti Swift Lxi BSIII,2.5
Tata Indica Vista Quadrajet LS,2.5
Tata Indica Vista Quadrajet LS,2.5
Chevrolet Beat LS,2.5
Toyota Corolla H4,2.5
Chevrolet Beat LS,2.5
Maruti Wagon R LXI,2.5
Maruti Swift VDI,2.5
Hyundai Verna CRDi 1.6 SX,2.5
Tata Indigo eCS eLX BS IV,2.5
Maruti Ritz VDi,2.5
Maruti Swift Dzire Tour LDI,2.5
Honda City 1.5 E MT,2.5
Hyundai EON Era,2.5
Chevrolet Beat Diesel,2.5
Hyundai Verna Transform VTVT,2.5
Maruti SX4 ZXI MT BSIV,2.5
Hyundai i20 1.2 Magna,2.5
Tata Indica Vista TDI LX,2.5
Volkswagen Polo Diesel Highline 1.2L,2.5
Hyundai i20 Magna,2.5
Fiat Linea Classic Plus 1.3 Multijet,2.5
Tata Venture EX,2.5
Hyundai Xcent 1.2 Kappa SX Option,2.5
Volkswagen Polo Diesel Trendline 1.2L,2.49
Volkswagen Polo Diesel Trendline 1.2L,2.49
Hyundai i10 Asta,2.49
Maruti Swift Ldi BSIV,2.49
Volkswagen Polo Diesel Trendline 1.2L,2.49
Maruti Alto 800 LXI,2.49
Maruti Wagon R LXI BS IV,2.49
Chevrolet Sail LT ABS,2.48
Chevrolet Beat Diesel,2.47
Maruti Alto LXi BSIII,2.47
Maruti SX4 Vxi BSIV,2.46
Maruti SX4 Vxi BSIV,2.45
Tata Indica V2 2001-2011 eLS,2.45
Maruti Swift Dzire 1.2 Vxi BSIV,2.45
Maruti Alto 800 LXI,2.45
Maruti A-Star Vxi,2.45
Maruti Wagon R LXI,2.45
Skoda Laura L and K AT,2.45
Maruti Swift Dzire ZXi,2.45
Hyundai Accent GLE,2.45
Maruti Wagon R VXI BS IV,2.45
Chevrolet Beat LT,2.45
Maruti Wagon R LXI BSII,2.45
Maruti Wagon R LXI BS IV,2.45
Maruti Alto 800 2016-2019 LXI Optional,2.45
Hyundai Santro Xing GL,2.45
Toyota Corolla H4,2.45
Hyundai i10 Magna,2.45
Chevrolet Aveo U-VA 1.2 LT,2.44
Maruti Alto 800 VXI,2.44
Volkswagen Polo Petrol Highline 1.2L,2.44
Maruti Alto 800 VXI,2.42
Ford Fiesta EXi 1.4 TDCi Ltd,2.41
Maruti Swift VXI BSIII,2.41
Maruti Alto 800 LXI,2.41
Maruti Omni 5 Str STD,2.41
Chevrolet Beat Diesel LT,2.4
Mahindra Verito 1.5 D6 BSIV,2.4
Honda City ZX VTEC,2.4
Renault Scala RxL,2.4
Hyundai i10 Magna 1.2,2.4
Ford Figo Petrol Titanium,2.4
Maruti Alto K10 2010-2014 VXI,2.4
Ford Figo Petrol ZXI,2.4
Maruti Swift VXI BSIII,2.4
Volkswagen Polo Petrol Comfortline 1.2L,2.4
Nissan Micra Diesel XV Premium,2.4
Hyundai i20 Magna,2.4
Hyundai i20 1.4 CRDi Magna,2.4
Maruti Alto LXi BSII,2.4
Tata Indigo CS eVX,2.4
Ford Figo Diesel EXI,2.4
Ford Figo Diesel EXI,2.4
Ford Figo Petrol Titanium,2.4
Maruti SX4 ZXI MT BSIV,2.4
Chevrolet Beat Diesel PS,2.4
Maruti Alto K10 2010-2014 VXI,2.4
Maruti Swift Dzire VXi,2.4
Ford Fiesta 1.4 SXi TDCi ABS,2.4
Honda Brio S MT,2.39
Ford Figo Petrol ZXI,2.39
Maruti Alto LXi BSIII,2.39
Tata Nano XTA,2.38
Maruti Alto 800 LXI,2.36
Maruti Alto 800 VXI,2.35
Hyundai Santro Xing GL Plus,2.35
Maruti Omni E MPI STD BS IV,2.35
Hyundai i20 Magna,2.35
Honda Jazz Mode,2.35
Maruti Ritz VDi,2.35
Volkswagen Polo Petrol Highline 1.6L,2.35
Maruti Swift 1.3 VXi,2.35
Tata Indigo CS eVX,2.35
Hyundai i10 Magna 1.2,2.35
Skoda Octavia Rider 1.9 TDI MT,2.35
Chevrolet Optra Magnum 2.0 LT BS3,2.35
Maruti Omni E 8 Str STD,2.35
Volkswagen Polo Petrol Highline 1.2L,2.35
Ford Figo Diesel Titanium,2.35
Maruti Wagon R VXI BS IV,2.35
Chevrolet Beat Diesel LS,2.35
Honda Civic 2006-2010 1.8 S MT,2.35
Chevrolet Beat LS,2.35
Hyundai i10 Magna,2.35
Maruti Omni 8 Seater BSIV,2.35
Maruti Wagon R LXI,2.35
Hyundai i10 Era,2.32
Tata Indigo eCS LX BSIV,2.3
Hyundai Accent GLE,2.3
Hyundai i20 1.2 Magna,2.3
Hyundai i10 Sportz 1.2,2.3
Maruti Wagon R LXI BS IV,2.3
Honda Civic 2006-2010 1.8 S MT,2.3
Maruti Wagon R LXI BS IV,2.3
Hyundai Santro Xing GLS,2.3
Maruti Swift Dzire LDi,2.3
Tata Indigo eCS eLS BS IV,2.3
Hyundai i10 Magna Optional 1.1L,2.3
Hyundai Santro Xing GLS,2.3
Honda Brio S Option MT,2.3
Nissan Micra XE,2.3
Nissan Micra Diesel XV Primo,2.3
Hyundai Santro Xing GLS,2.3
Honda City 1.5 GXI,2.3
Tata Indigo CS eGLX BS IV,2.3
Hyundai EON Era,2.3
Maruti Alto K10 2010-2014 VXI,2.3
Hyundai EON Magna Plus,2.3
Honda City 1.5 S MT,2.3
Maruti Alto K10 LXI,2.3
Hyundai Santro Xing GL Plus,2.3
Hyundai Grand i10 Asta,2.3
Mahindra Renault Logan 1.4 GLX Petrol,2.3
Maruti Wagon R VXi BSII,2.3
Mahindra Renault Logan 1.5 DLE Diesel,2.3
Skoda Fabia 1.2 MPI Ambiente Petrol,2.29
Maruti Zen Estilo VXI BSIII,2.25
Hyundai i10 Era,2.25
Skoda Octavia Elegance 1.9 TDI,2.25
Toyota Corolla 1.8 J,2.25
Maruti A-Star Lxi,2.25
Ford Figo Diesel ZXI,2.25
Ford Figo Diesel ZXI,2.25
Fiat Punto EVO 1.2 Emotion,2.25
Hyundai Santro Xing GLS,2.25
Honda City 1.5 S MT,2.25
Fiat Linea Emotion Pack (Diesel),2.25
Ford Figo Petrol Titanium,2.25
Hyundai Verna Xi (Petrol),2.25
Maruti Eeco 7 Seater Standard,2.25
Maruti A-Star Vxi,2.25
Ford Figo Petrol ZXI,2.25
Skoda Fabia 1.6 MPI Elegance,2.25
Hyundai i10 Sportz 1.1L,2.25
Ford Fiesta 1.4 SXi TDCi ABS,2.25
Maruti Ritz VXi,2.25
Hyundai i10 Era 1.1 iTech SE,2.25
Maruti Dzire LDI,2.25
Hyundai Grand i10 1.2 Kappa Magna,2.25
Hyundai Verna CRDi,2.25
Hyundai EON Magna Plus,2.25
Maruti Omni E MPI STD BS IV,2.25
Hyundai i10 Magna 1.2 iTech SE,2.25
Nissan Micra XL Primo,2.25
Hyundai i10 Magna,2.25
Honda City ZX GXi,2.25
Maruti Wagon R LXI BS IV,2.25
Ford Figo Diesel EXI,2.25
Datsun redi-GO T,2.25
Hyundai i10 Sportz 1.2,2.25
Honda Civic 2006-2010 1.8 V AT,2.25
Ford Figo Diesel EXI,2.25
Chevrolet Beat Diesel LT,2.25
Maruti Alto LXi,2.25
Hyundai i20 Magna,2.25
Volkswagen Polo Petrol Trendline 1.2L,2.25
Hyundai i20 1.2 Magna,2.25
Hyundai i20 Magna,2.23
Hyundai Santro Xing GLS,2.22
Chevrolet Beat LS,2.21
Skoda Fabia 1.2 Petrol Active,2.21
Chevrolet Beat LT,2.21
Hyundai i10 Magna 1.2,2.21
Honda City 1.5 EXI AT,2.21
Maruti Wagon R LXI BSIII,2.2
Maruti Alto K10 2010-2014 VXI,2.2
Volkswagen Polo Petrol Comfortline 1.2L,2.2
Maruti Swift Dzire VXi,2.2
Hyundai i10 Era 1.1,2.2
Hyundai Getz GLE,2.2
Skoda Octavia 1.9 TDI,2.2
Fiat Grande Punto 1.3 Emotion (Diesel),2.2
Maruti Alto K10 2010-2014 VXI,2.2
Hyundai i10 Era 1.1,2.2
Tata Indica V2 eLS,2.2
Maruti Eeco 7 Seater Standard,2.2
Toyota Corolla H5,2.2
Skoda Octavia Ambiente 1.9 TDI,2.2
Tata Indica Vista Quadrajet VX,2.2
Hyundai i10 Sportz 1.2,2.2
Toyota Etios G,2.2
Skoda Fabia 1.2 MPI Ambition Plus,2.19
Maruti Swift Dzire VDi,2.19
Chevrolet Beat LS,2.19
Maruti Swift VXI BSIV,2.15
Maruti Swift Ldi BSIII,2.15
Maruti Alto LXi,2.15
Hyundai i10 Era 1.1,2.15
Chevrolet Optra Magnum 1.6 LT ABS BS3,2.15
Tata Nano Twist XT,2.15
Hyundai Santro Xing GL,2.15
Ford Fiesta 1.4 Duratec ZXI,2.15
Maruti Alto 800 LXI,2.15
Maruti Alto LXi,2.15
Ford Figo Petrol ZXI,2.15
Maruti SX4 Vxi BSIII,2.15
Maruti Alto K10 VXI,2.15
Maruti Alto 800 2016-2019 LXI,2.15
Hyundai i10 Magna 1.2,2.15
Nissan Micra XV Primo,2.13
Tata Nano Twist XT,2.13
Honda City ZX VTEC,2.11
Hyundai i10 Sportz,2.11
Maruti SX4 Vxi BSIII,2.11
Maruti Swift 1.3 VXi,2.11
Ford Figo Diesel Titanium,2.1
Maruti Alto LXi,2.1
Volkswagen Polo Petrol Highline 1.2L,2.1
Chevrolet Aveo 1.4 LT,2.1
Chevrolet Beat Diesel LS,2.1
Maruti Alto K10 2010-2014 VXI,2.1
Maruti Wagon R VXI BS IV,2.1
Honda City 1.5 S MT,2.1
Hyundai i10 Magna 1.1,2.1
Hyundai EON D Lite,2.1
Ford Figo Diesel Titanium,2.1
Hyundai i10 Sportz,2.1
Hyundai i10 Sportz 1.2,2.1
Hyundai i10 Magna 1.2,2.1
Maruti Wagon R LXI BS IV,2.1
Maruti Alto K10 LXI,2.1
Hyundai i10 Sportz 1.2,2.1
Maruti Alto 800 VXI,2.1
Maruti Alto K10 2010-2014 VXI,2.1
Ford Fiesta Classic 1.4 Duratorq CLXI,2.1
Maruti Alto K10 VXI,2.1
Maruti Alto 800 2016-2019 LXI,2.1
Hyundai i10 Asta,2.07
Skoda Octavia RS,2.05
Maruti Omni 8 Seater BSIV,2.05
Toyota Corolla H2,2.05
Ford Fiesta 1.4 Duratorq ZXI,2.05
Hyundai Accent GLE,2.05
Maruti A-Star Vxi,2.05
Porsche Cayenne Base,2.02
Maruti Alto 800 2016-2019 LXI,2.01
Hyundai i10 Era 1.1,2.0
Maruti Wagon R LXI,2.0
Mahindra Logan Diesel 1.5 DLS,2.0
Hyundai Accent Executive,2.0
Maruti Ritz VXI,2.0
Honda City ZX GXi,2.0
Hyundai Accent GLS,2.0
Honda Jazz S,2.0
Honda Civic 2010-2013 1.8 V MT,2.0
Maruti Zen Estilo LXI BS IV,2.0
Maruti A-Star Vxi,2.0
Maruti A-Star Vxi,2.0
Maruti Swift Ldi BSIII,2.0
Honda CR-V 2.4 4WD AT,2.0
Chevrolet Spark 1.0 LT,2.0
Tata Indica V2 eLS,2.0
Tata Indigo CS eVX,2.0
Maruti Wagon R LX BSII,2.0
Maruti Wagon R LXI,2.0
Hyundai Verna CRDi ABS,2.0
Chevrolet Beat LS,2.0
Ford Fiesta 1.4 ZXi Leather,2.0
Hyundai i10 Magna,2.0
Hyundai i10 Era,2.0
Maruti A-Star Lxi,2.0
Chevrolet Beat LT,2.0
Hyundai i10 Magna(O) with Sun Roof,2.0
Hyundai EON Era Plus,1.99
Honda Jazz Active,1.99
Honda Jazz Select Edition,1.99
Maruti SX4 Zxi BSIII,1.99
Hyundai i10 Era,1.99
Honda City 1.5 S MT,1.99
Skoda Octavia Rider Classic 1.9 TDI,1.99
Ford Ikon 1.4 TDCi DuraTorq,1.99
Hyundai i20 Asta,1.99
Ford Fiesta 1.4 Duratorq ZXI,1.99
Hyundai EON D Lite Plus,1.97
Ford Ikon 1.3 Flair,1.97
Honda City ZX CVT,1.96
Tata Indica Vista Quadrajet LS,1.95
Hyundai Verna 1.6 i ABS,1.95
Hyundai i10 Sportz 1.2,1.95
Hyundai i10 Magna Optional 1.1L,1.95
Mahindra Bolero ZLX BSIII,1.95
Maruti A-Star Vxi,1.95
Chevrolet Beat LS,1.95
Maruti Alto LX,1.95
Maruti Wagon R LXI,1.95
Hyundai EON D Lite Plus,1.95
Chevrolet Beat LT,1.95
Hyundai i10 Magna,1.95
Hyundai Getz GLE,1.95
Maruti Swift Lxi BSIII,1.95
Mahindra Scorpio 2.6 DX,1.94
Hyundai Santro LP zipPlus,1.93
Hyundai i10 Sportz,1.92
Chevrolet Beat Diesel LT,1.9
Skoda Octavia Ambiente 1.9 TDI MT,1.9
Tata Indigo LX,1.9
Hyundai i20 1.2 Magna,1.9
Hyundai Accent GLS,1.9
Maruti Zen Estilo 1.1 LX BSIII,1.9
Hyundai Verna CRDi 1.4 E,1.9
Honda Civic 2006-2010 1.8 MT Sport,1.9
Hyundai i10 Magna 1.1L,1.9
Hyundai i10 Era 1.1 iTech SE,1.9
Ford Figo Diesel EXI,1.9
Chevrolet Sail Hatchback 1.2 LS,1.89
Maruti Ritz VDi,1.89
Hyundai Santro Xing GL,1.88
Hyundai i20 1.2 Magna,1.87
Tata Manza Aura Safire BS IV,1.85
Honda City 1.5 GXI,1.85
Honda Accord VTi-L MT,1.85
Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,1.85
Maruti Alto LXi BSIII,1.85
Ford Fiesta 1.6 ZXi Leather,1.85
Maruti Wagon R LXI BSIII,1.85
Mahindra Xylo D2 BS III,1.85
Hyundai Santro Xing GLS,1.85
Hyundai Verna CRDi,1.85
Honda City ZX CVT,1.85
Hyundai Verna Xi (Petrol),1.85
Hyundai Getz GLS,1.85
Tata Indica V2 eLS,1.8
Hyundai i10 Era,1.8
Toyota Corolla H2,1.8
Hyundai Accent CRDi,1.8
Tata Manza Aura Quadrajet BS IV,1.8
Hyundai i10 Era 1.1,1.8
Tata Indica V2 DLS BSIII,1.8
Hyundai EON Era Plus,1.8
Ford Figo Petrol ZXI,1.8
Ford Figo Diesel EXI,1.8
Maruti Alto K10 LXI,1.8
Maruti A-Star Vxi,1.8
Maruti Alto LXi BSIII,1.8
Chevrolet Aveo 1.4,1.8
Maruti Alto LXi BSIII,1.8
Hyundai Getz 1.5 CRDi GVS,1.8
Hyundai Getz GVS,1.8
Maruti SX4 Zxi BSIII,1.8
Chevrolet Beat LT,1.8
Honda City ZX GXi,1.8
Chevrolet Aveo 1.4 LT ABS BSIV,1.79
Honda City 1.5 EXI,1.76
Maruti Wagon R LXI BSIII,1.75
Chevrolet Beat LS,1.75
Nissan Micra XL,1.75
Maruti Alto LXI,1.75
Maruti Wagon R VXI,1.75
Maruti Alto LXi,1.75
Maruti Wagon R LXI Minor,1.75
Maruti Swift 1.3 VXi,1.75
Chevrolet Aveo U-VA 1.2 LS,1.75
Hyundai Getz GLE,1.75
Hyundai Santro Xing GL Plus,1.75
Fiat Linea 1.3 Dynamic,1.75
Tata Indica Vista Aura 1.3 Quadrajet,1.75
Chevrolet Spark 1.0 LT,1.75
Chevrolet Spark 1.0 LT,1.75
Hyundai i10 Era,1.75
Hyundai Tucson CRDi,1.75
Honda City ZX GXi,1.75
Chevrolet Beat LT,1.75
Maruti Swift 1.3 VXi,1.75
Tata Nano Lx,1.74
Tata Nano Twist XT,1.74
Maruti Alto LXi BSIII,1.7
Hyundai i10 Sportz 1.2,1.7
Maruti Alto LXi BSIII,1.7
Hyundai Santro Xing GLS,1.7
Maruti Ritz VDi,1.7
Toyota Corolla DX,1.7
Honda City 1.5 EXI,1.7
Maruti Wagon R LXI Minor,1.69
Tata Nano Cx BSIV,1.68
Toyota Corolla H5,1.67
Maruti Zen Estilo 1.1 VXI BSIII,1.65
Hyundai Santro Xing XG,1.65
Maruti Wagon R LXI BSIII,1.65
Skoda Fabia 1.2 MPI Classic,1.65
Maruti Zen Estilo 1.1 LXI BSIII,1.65
Maruti Wagon R VXI Minor,1.65
Hyundai i10 Magna 1.2,1.65
Hyundai i10 Era 1.1,1.65
Ford Ikon 1.3 Flair,1.65
Maruti Alto LXi,1.65
Ford Fiesta 1.6 ZXi ABS,1.65
Fiat Grande Punto 1.3 Emotion Pack (Diesel),1.65
Ford Fiesta 1.4 Duratec EXI,1.6
Maruti Alto LXi BSIII,1.6
Tata Indica V2 eLX,1.6
Tata Nano Lx BSIV,1.6
Chevrolet Spark 1.0 LS,1.6
Maruti Omni MPI STD BSIV,1.6
Chevrolet Beat LT,1.6
Ford Ikon 1.3 Flair,1.6
Hyundai Santro Xing GL Plus,1.6
Tata Indigo LS,1.6
Maruti Swift 1.3 VXi,1.6
Maruti Zen LXi BSII,1.6
Skoda Octavia Classic 1.9 TDI MT,1.6
Hyundai Santro GLS II - Euro II,1.6
Ford Fiesta 1.4 Duratec EXI,1.6
Ford Ikon 1.4 TDCi DuraTorq,1.6
Tata Manza Aqua Quadrajet,1.6
Tata Nano Twist XT,1.6
Hyundai i10 Era,1.59
Maruti Alto LXi,1.59
Fiat Linea Emotion,1.59
Honda City ZX GXi,1.55
Maruti Omni 8 Seater BSII,1.55
Hyundai Santro Xing GLS,1.55
Maruti Alto LXi,1.55
Ford Ikon 1.3 Flair,1.55
Honda City ZX VTEC,1.55
Chevrolet Beat Diesel PS,1.55
Ford Fiesta 1.4 Duratorq EXI,1.55
Maruti Alto 800 LXI,1.55
Ford Fiesta 1.4 TDCi EXI,1.55
Tata Nano LX SE,1.53
Maruti Zen VXI BSII,1.52
Maruti Wagon R LXI Minor,1.51
Tata Indigo eCS GLX,1.5
Maruti Omni MPI CARGO BSIV,1.5
Ford Ikon 1.3 LXi NXt,1.5
